order_id,order_date,customer_id,region,last_touch_channel,device_type,shipping_cost,order_total,is_returned,returned_amount
28946,2024-12-17,12121,South,Referral,Desktop,8.76,312.39,False,0.0
28947,2025-04-28,1072,Midwest,Referral,Desktop,8.05,40.84,False,0.0
28948,2024-05-11,13015,Northeast,Email,Tablet,4.67,114.06,False,0.0
28949,2025-01-21,6116,South,Email,Mobile,9.29,245.57,False,0.0
28950,2025-05-05,12800,Midwest,Direct,Mobile,10.67,146.22,False,0.0
28951,2024-12-14,14852,Northeast,Paid Search,Desktop,1.15,75.03,False,0.0
28952,2025-04-17,1607,South,Display,Desktop,7.92,163.3,False,0.0
28953,2025-04-12,5671,Northeast,Organic Search,Desktop,5.62,130.51,False,0.0
28954,2024-07-17,941,Northeast,Referral,Mobile,12.13,724.53,False,0.0
28955,2024-09-25,4258,South,Display,Desktop,9.22,1501.64,False,0.0
28956,2024-11-03,8522,West,Display,Desktop,9.03,46.37,False,0.0
28957,2024-02-17,10210,Midwest,Organic Search,Desktop,7.19,984.03,False,0.0
28958,2024-06-23,13961,South,Display,Desktop,9.35,188.31,False,0.0
28959,2025-02-06,13960,Midwest,Display,Desktop,8.6,287.41,False,0.0
28960,2024-03-25,3432,West,Paid Search,Desktop,4.07,283.53,False,0.0
28961,2025-05-04,907,South,Direct,Mobile,11.96,146.53,False,0.0
28962,2025-01-27,3673,West,Paid Search,Mobile,0.33,707.01,False,0.0
28963,2024-07-01,2332,Midwest,Direct,Mobile,7.73,96.01,False,0.0
28964,2024-04-25,2085,West,Paid Search,Mobile,8.72,354.32,False,0.0
28965,2023-11-06,8122,South,Direct,Tablet,5.41,154.39,False,0.0
28966,2023-10-21,628,Northeast,Paid Search,Mobile,4.34,164.32,False,0.0
28967,2025-04-07,12941,South,Paid Search,Tablet,13.56,190.59,False,0.0
28968,2025-02-28,3493,South,Direct,Desktop,7.02,252.76,False,0.0
28969,2025-06-18,798,South,Paid Search,Desktop,0.0,52.52,False,0.0
28970,2023-05-17,3662,Northeast,Display,Mobile,12.84,788.78,True,179.63
28971,2023-02-23,13703,Northeast,Direct,Desktop,3.86,190.54,False,0.0
28972,2024-12-06,2909,mid-west,Organic Search,Mobile,7.63,130.61,False,0.0
28973,2023-07-10,5301,Northeast,Paid Search,Desktop,5.02,23.8,False,0.0
28974,2023-07-02,8772,South,Display,Desktop,7.63,763.74,True,230.59
28975,2023-12-15,4837,South,Paid Search,Desktop,4.89,106.89,True,51.48
28976,2023-06-22,12190,Northeast,Referral,Desktop,5.62,207.86,True,127.87
28977,2023-04-04,7302,Midwest,Display,Mobile,6.35,147.75,False,0.0
28978,2024-03-31,5148,South,Paid Search,Mobile,5.75,364.47,False,0.0
28979,2024-04-28,3919,Northeast,Social,Mobile,11.21,198.89,False,0.0
28980,2023-12-05,2675,West,Referral,Desktop,6.49,130.36,False,0.0
28981,2023-12-03,11993,Northeast,Paid Search,Desktop,1.1,50.06,False,0.0
28982,2025-02-09,11008,Midwest,Referral,Desktop,6.55,952.71,False,0.0
28983,2023-05-21,6274,Midwest,Email,Desktop,2.1,278.95,False,0.0
28984,2023-04-08,14990,Northeast,Paid Search,Mobile,2.39,284.96,False,0.0
28985,2025-01-26,2493,Northeast,Email,Mobile,4.05,620.31,False,0.0
28986,2024-12-15,1428,Northeast,Social,Desktop,6.29,1106.6,False,0.0
28987,2023-03-19,8958,South,Display,Desktop,6.58,652.24,False,0.0
28988,2023-09-30,14262,Northeast,Display,Desktop,4.19,314.3,False,0.0
28989,2024-12-03,7217,South,Display,Mobile,6.76,639.54,False,0.0
28990,2025-03-10,2095,Northeast,Referral,Mobile,8.46,132.19,False,0.0
28991,2023-12-02,11172,Northeast,Referral,Desktop,0.66,408.36,False,0.0
28992,2023-12-14,421,South,Paid Search,Desktop,2.25,394.16,False,0.0
28993,2025-01-22,4866,Midwest,Organic Search,Mobile,7.67,429.27,False,0.0
28994,2024-04-08,6481,Northeast,Organic Search,Mobile,7.96,102.1,False,0.0
28995,2024-08-26,7569,Midwest,Organic Search,Mobile,3.21,181.67,True,137.02
28996,2024-07-02,9978,West,Paid Search,Tablet,9.04,51.86,False,0.0
28997,2024-04-19,5607,West,Paid Search,Desktop,0.0,11.4,False,0.0
28998,2023-09-21,3552,South,Direct,Mobile,5.67,695.83,False,0.0
28999,2024-10-12,2377,South,Organic Search,Desktop,8.17,536.59,False,0.0
29000,2024-11-08,10783,Northeast,Direct,Mobile,9.22,278.42,False,0.0
29001,2023-12-29,507,Northeast,Organic Search,Mobile,4.38,86.54,False,0.0
29002,2023-07-09,11348,Northeast,Social,Tablet,8.91,83.27,False,0.0
29003,2024-03-06,4809,West,Organic Search,Mobile,7.44,181.14,False,0.0
29004,2024-02-20,5606,Northeast,Email,Mobile,5.31,99.69,False,0.0
29005,2024-09-06,7123,West,Paid Search,Mobile,8.12,652.5,False,0.0
29006,2024-12-22,9916,Northeast,Referral,Mobile,7.55,538.26,False,0.0
29007,2025-01-11,8999,South,Direct,Desktop,5.89,767.66,False,0.0
29008,2025-04-11,7868,Northeast,Display,Desktop,2.34,12.84,False,0.0
29009,2025-02-04,4628,Northeast,Paid Search,Desktop,5.27,634.88,False,0.0
29010,2024-12-18,1144,South,Display,Desktop,13.2,46.34,True,32.73
29011,2023-04-15,2749,South,Organic Search,Mobile,7.24,269.26,False,0.0
29012,2024-12-23,7615,Northeast,Display,Desktop,0.0,15.2,False,0.0
29013,2024-11-27,4875,Northeast,Paid Search,Mobile,13.2,23.19,False,0.0
29014,2023-12-04,6379,South,Social,Tablet,5.46,73.13,False,0.0
29015,2024-12-19,14285,South,Organic Search,Desktop,5.42,161.84,False,0.0
29016,2023-09-26,3236,South,Direct,Desktop,7.46,85.49,False,0.0
29017,2023-02-06,12363,South,Direct,Mobile,8.15,1195.43,False,0.0
29018,2024-08-06,14659,South,Social,Desktop,3.53,66.51,False,0.0
29019,2025-03-22,1473,Northeast,Organic Search,Desktop,4.3,137.56,False,0.0
29020,2024-05-19,6855,Northeast,Referral,Desktop,7.75,167.11,False,0.0
29021,2023-07-27,6147,west  ,Referral,Desktop,9.12,1109.53,False,0.0
29022,2023-12-14,1256,Northeast,Email,Desktop,9.17,233.97,False,0.0
29023,2023-06-11,7050,South,Organic Search,Mobile,8.51,289.52,False,0.0
29024,2023-11-16,14657,South,Direct,Mobile,3.52,730.41,False,0.0
29025,2023-10-31,11304,South,Email,Mobile,8.19,173.79,False,0.0
29026,2024-01-15,14967,Northeast,Direct,Mobile,4.72,120.05,False,0.0
29027,2024-08-15,11134,South,Social,Mobile,1.52,452.24,False,0.0
29028,2025-06-02,9169,Midwest,Referral,Mobile,7.02,502.14,False,0.0
29029,2023-07-22,6472,South,Social,Desktop,4.51,228.23,False,0.0
29030,2024-03-27,3384,South,Referral,Desktop,10.92,321.27,False,0.0
29031,2023-12-17,8546,Northeast,Paid Search,Mobile,6.28,291.07,False,0.0
29032,2024-10-11,9607,Northeast,Referral,Mobile,2.31,283.21,False,0.0
29033,2024-08-29,5420,Northeast,Paid Search,Desktop,12.86,179.08,False,0.0
29034,2024-10-16,12381,Northeast,Paid Search,Desktop,8.46,83.73,False,0.0
29035,2025-01-10,3862,South,Referral,Mobile,5.09,35.55,False,0.0
29036,2025-03-28,12605,Northeast,Direct,Mobile,7.36,100.01,True,37.27
29037,2024-12-13,5501,Northeast,Organic Search,Mobile,4.52,39.75,False,0.0
29038,2024-05-25,11073,Midwest,Display,Tablet,3.83,80.83,False,0.0
29039,2025-03-25,2063,Northeast,Organic Search,Desktop,7.83,162.83,False,0.0
29040,2024-04-26,7319,West,Organic Search,Mobile,7.78,397.52,False,0.0
29041,2024-04-06,6872,Midwest,Referral,Mobile,9.92,18.43,False,0.0
29042,2023-11-18,14562,Northeast,Social,Mobile,11.95,64.76,False,0.0
29043,2024-11-10,9973,Midwest,Organic Search,Tablet,10.76,80.25,False,0.0
29044,2025-02-06,7063,West,Social,Mobile,5.33,390.91,True,126.41
29045,2024-04-19,8931,West,Organic Search,Tablet,10.28,895.56,False,0.0
29046,2025-01-05,12849,Midwest,Organic Search,Desktop,8.13,176.17,False,0.0
29047,2024-07-18,7323,Northeast,Referral,Desktop,7.79,372.74,False,0.0
29048,2024-11-06,7730,South,Organic Search,Tablet,8.01,107.4,False,0.0
29049,2024-04-03,8862,Northeast,Referral,Desktop,7.64,28.71,False,0.0
29050,2024-08-02,6606,Midwest,Email,Mobile,2.42,101.64,False,0.0
29051,2024-12-14,13211,Midwest,Organic Search,Tablet,6.94,520.84,True,110.18
29052,2024-09-28,13895,Midwest,Referral,Mobile,3.2,884.09,False,0.0
29053,2024-11-12,11670,South,Paid Search,Desktop,2.51,318.78,False,0.0
29054,2024-09-01,4946,South,Social,Mobile,5.81,28.01,False,0.0
29055,2025-02-17,5795,Northeast,Paid Search,Mobile,4.42,491.93,True,247.15
29056,2024-03-27,6722,Northeast,Organic Search,Mobile,14.08,172.26,False,0.0
29057,2023-06-16,6324,Midwest,Organic Search,Mobile,10.97,373.51,False,0.0
29058,2024-04-12,1959,Northeast,Referral,Mobile,6.48,534.14,False,0.0
29059,2025-04-17,2116,South,Email,Desktop,2.92,298.06,False,0.0
29060,2024-09-28,4916,West,Paid Search,Desktop,8.78,645.2,True,400.53
29061,2025-05-06,8806,West,Email,Desktop,5.2,202.18,True,172.43
29062,2025-06-10,2119,West,Organic Search,Desktop,10.81,70.05,False,0.0
29063,2023-10-08,7837,Midwest,Paid Search,Desktop,12.0,145.77,False,0.0
29064,2023-09-06,13428,West,Social,Tablet,9.52,434.53,False,0.0
29065,2023-09-03,2202,West,Referral,Mobile,11.44,185.57,False,0.0
29066,2023-07-19,5784,West,Organic Search,Mobile,0.83,967.99,False,0.0
29067,2023-07-15,1200,West,Social,Desktop,11.1,262.0,False,0.0
29068,2025-06-21,10904,Midwest,Organic Search,Mobile,8.75,226.95,False,0.0
29069,2023-09-06,12995,West,Display,Desktop,10.92,125.12,False,0.0
29070,2023-10-11,1540,South,Email,Desktop,8.75,82.87,False,0.0
29071,2023-07-02,6279,Midwest,Email,Tablet,2.77,13.82,True,4.05
29072,2024-07-02,12599,Midwest,Email,Desktop,0.61,56.05,False,0.0
29073,2023-04-13,4394,Northeast,Display,Desktop,8.32,306.26,False,0.0
29074,2024-06-11,2451,South,Organic Search,Mobile,3.61,438.83,False,0.0
29075,2023-06-19,11162,Northeast,Display,Mobile,7.18,363.44,False,0.0
29076,2024-08-24,13951,South,Referral,Mobile,8.56,54.93,False,0.0
29077,2025-01-12,12818,Midwest,Email,Mobile,7.54,217.55,False,0.0
29078,2025-05-15,8141,South,Paid Search,Desktop,10.2,552.41,False,0.0
29079,2023-10-04,6861,Northeast,Organic Search,Mobile,10.57,205.93,True,46.66
29080,2025-03-11,9920,West,Organic Search,Desktop,0.0,315.07,False,0.0
29081,2024-12-16,5493,West,Paid Search,Mobile,2.65,1171.25,True,830.83
29082,2023-03-02,14481,Northeast,Paid Search,Mobile,5.94,174.82,False,0.0
29083,2023-11-11,3597,Midwest,Organic Search,Desktop,6.81,51.17,True,44.21
29084,2024-12-26,5030,South,Organic Search,Desktop,6.51,303.45,False,0.0
29085,2025-02-23,4640,Northeast,Email,Mobile,10.33,92.06,False,0.0
29086,2024-03-17,14666,Midwest,Display,Mobile,1.38,29.15,True,10.79
29087,2024-06-25,12316,South,Social,Mobile,11.47,520.58,False,0.0
29088,2024-08-19,13058,Midwest,Social,Desktop,6.41,1088.15,True,706.93
29089,2023-02-18,14526,South,Organic Search,Tablet,6.71,324.99,False,0.0
29090,2023-06-16,7493,South,Referral,Desktop,0.0,377.91,False,0.0
29091,2024-12-31,14612,West,Display,Mobile,6.03,243.51,False,0.0
29092,2024-07-17,8899,Northeast,Social,Desktop,3.14,339.95,False,0.0
29093,2025-02-03,14331,Midwest,Paid Search,Desktop,8.54,161.92,False,0.0
29094,2023-06-06,12551,Midwest,Email,Mobile,3.42,372.84,False,0.0
29095,2023-11-27,6613,South,Organic Search,Desktop,3.28,139.66,False,0.0
29096,2024-11-24,728,South,Display,Desktop,7.16,180.5,False,0.0
29097,2024-12-13,10392,Northeast,Direct,Desktop,6.47,733.19,False,0.0
29098,2023-02-28,5530,Northeast,Organic Search,Mobile,4.01,34.21,False,0.0
29099,2024-05-11,517,Northeast,Direct,Tablet,7.62,328.76,False,0.0
29100,2025-04-05,10445,West,Referral,Desktop,5.41,576.91,False,0.0
29101,2023-12-27,508,Midwest,Display,Desktop,8.26,401.64,False,0.0
29102,2025-02-28,11853,South,Email,Mobile,6.64,179.31,False,0.0
29103,2024-08-03,10566,Midwest,Social,Mobile,9.91,172.8,False,0.0
29104,2025-01-18,7227,South,Direct,Mobile,2.94,1431.08,False,0.0
29105,2025-04-02,4560,Midwest,Organic Search,Desktop,7.24,130.48,False,0.0
29106,2024-07-31,1370,South,Email,,3.38,77.47,False,0.0
29107,2024-05-12,8879,Northeast,Organic Search,Mobile,2.63,39.35,False,0.0
29108,2024-07-08,13365,South,Organic Search,Desktop,12.01,41.17,False,0.0
29109,2023-04-20,10959,South,Email,Tablet,10.78,204.1,False,0.0
29110,2024-09-17,7844,Midwest,Organic Search,Tablet,3.25,1050.36,False,0.0
29111,2025-04-07,9359,South,Organic Search,Mobile,4.06,89.99,False,0.0
29112,2025-05-16,1924,West,Display,Desktop,7.57,201.25,False,0.0
29113,2024-05-06,8106,west  ,Organic Search,Mobile,8.51,211.56,False,0.0
29114,2024-12-29,9292,South,Referral,Mobile,4.2,536.3,False,0.0
29115,2023-08-01,1896,Northeast,Social,Desktop,5.31,63.83,False,0.0
29116,2024-07-28,4835,Northeast,Display,Desktop,8.49,329.48,False,0.0
29117,2023-01-21,3609,South,Organic Search,Mobile,10.93,711.73,False,0.0
29118,2025-02-19,3671,South,Organic Search,Desktop,11.07,85.83,False,0.0
29119,2025-05-20,12450,South,Social,Desktop,2.26,727.64,False,0.0
29120,2023-02-15,5572,South,Social,Mobile,9.1,299.69,False,0.0
29121,2025-03-28,8233,Midwest,Paid Search,Desktop,5.48,437.02,False,0.0
29122,2023-08-22,3729,Midwest,Organic Search,Mobile,6.09,93.9,False,0.0
29123,2023-10-11,12441,Northeast,Display,Mobile,3.4,49.43,False,0.0
29124,2024-06-06,818,South,Email,Mobile,3.45,94.88,False,0.0
29125,2025-05-13,13227,South,Organic Search,Desktop,6.13,509.45,False,0.0
29126,2023-12-10,11467,Northeast,Display,Desktop,8.23,275.7,False,0.0
29127,2024-01-11,12749,South,Paid Search,Mobile,5.33,775.38,False,0.0
29128,2023-05-28,14819,Midwest,Social,Desktop,4.45,387.07,False,0.0
29129,2023-01-10,8974,West,Organic Search,Mobile,0.0,489.91,False,0.0
29130,2023-03-07,1821,Northeast,Organic Search,Mobile,7.32,1097.32,False,0.0
29131,2023-01-05,14609,Midwest,Display,Mobile,0.0,479.0,False,0.0
29132,2023-12-23,14374,South,Email,Mobile,10.57,60.95,False,0.0
29133,2024-05-31,14858,Northeast,Direct,Mobile,13.96,74.32,False,0.0
29134,2023-10-29,6461,Northeast,Email,Desktop,6.14,133.96,False,0.0
29135,2024-01-14,1730,Northeast,Email,Tablet,7.08,335.0,False,0.0
29136,2023-07-07,1847,Midwest,Organic Search,Desktop,6.31,78.19,False,0.0
29137,2025-05-15,11928,West,Social,Tablet,4.69,197.34,False,0.0
29138,2025-03-22,6590,Midwest,Referral,Mobile,5.41,265.21,False,0.0
29139,2024-03-13,11563,Midwest,Social,Desktop,7.49,143.42,False,0.0
29140,2023-06-10,3997,West,Paid Search,Tablet,0.0,377.06,False,0.0
29141,2025-06-14,12864,Northeast,Organic Search,Mobile,11.66,117.64,False,0.0
29142,2023-05-14,7427,Northeast,Organic Search,Mobile,9.7,277.25,False,0.0
29143,2025-05-12,2472,Midwest,Display,Desktop,6.88,255.77,False,0.0
29144,2023-05-30,1738,South,Email,Mobile,0.0,16.56,False,0.0
29145,2023-01-04,6241,South,Organic Search,Mobile,8.04,88.48,False,0.0
29146,2025-05-11,9564,West,Referral,Mobile,6.17,257.23,False,0.0
29147,2023-10-11,14791,Northeast,Email,Mobile,0.0,283.35,False,0.0
29148,2025-04-18,13630,Northeast,Organic Search,Desktop,9.63,252.22,False,0.0
29149,2025-02-09,5435,West,Referral,Mobile,5.9,429.37,False,0.0
29150,2023-10-12,10073,Midwest,Organic Search,Desktop,3.19,18.9,False,0.0
29151,2023-04-02,9453,South,Organic Search,Mobile,3.88,116.97,False,0.0
29152,2023-12-11,14503,South,Paid Search,Desktop,7.37,330.76,False,0.0
29153,2024-12-23,8889,West,Display,Tablet,5.17,340.45,False,0.0
29154,2023-04-30,11151,Northeast,Referral,Desktop,4.48,110.05,False,0.0
29155,2024-09-12,14899,Northeast,Social,Desktop,7.5,394.16,False,0.0
29156,2023-06-18,9251,Midwest,Referral,Mobile,4.66,50.34,True,18.72
29157,2024-07-09,10157,Midwest,Referral,Mobile,9.49,707.1,False,0.0
29158,2025-01-30,5146,Northeast,Direct,Mobile,3.0,1585.0,False,0.0
29159,2023-06-28,10332,Northeast,Email,Mobile,6.27,330.9,False,0.0
29160,2024-02-21,6618,South,Direct,Desktop,12.23,336.15,False,0.0
29161,2025-05-10,13394,West,Organic Search,Tablet,7.63,198.87,False,0.0
29162,2025-03-28,6206,Midwest,Referral,Tablet,2.73,60.02,False,0.0
29163,2024-10-18,667,South,Referral,Tablet,8.61,397.27,False,0.0
29164,2025-01-27,1082,West,Email,Mobile,9.68,73.9,False,0.0
29165,2024-09-17,8346,South,Display,Mobile,6.03,62.75,False,0.0
29166,2025-05-25,14690,South,Email,Mobile,4.5,423.91,True,316.59
29167,2023-11-21,2461,South,Paid Search,Desktop,4.87,107.29,False,0.0
29168,2024-06-04,5750,West,Organic Search,Desktop,3.6,248.7,False,0.0
29169,2024-05-21,8116,Midwest,Paid Search,Mobile,12.3,54.93,False,0.0
29170,2024-11-13,9753,South,Paid Search,Mobile,4.61,50.88,False,0.0
29171,2024-09-04,13171,South,Email,Desktop,6.42,109.44,False,0.0
29172,2023-03-28,4681,Northeast,Email,Desktop,13.74,399.93,False,0.0
29173,2023-07-07,6299,N. East,Paid Search,Desktop,8.78,75.94,False,0.0
29174,2024-06-24,5809,Northeast,Social,Desktop,6.67,893.6,False,0.0
29175,2023-12-10,13817,South,Organic Search,Desktop,3.93,204.14,False,0.0
29176,2023-08-31,3477,South,Paid Search,Mobile,3.12,83.14,False,0.0
29177,2024-06-16,9230,Northeast,Display,Mobile,6.48,52.93,True,20.28
29178,2024-06-15,10478,Northeast,Organic Search,Mobile,7.97,384.94,False,0.0
29179,2024-03-19,9285,Midwest,Paid Search,Tablet,5.09,374.01,False,0.0
29180,2023-06-30,13300,Midwest,Paid Search,Desktop,4.0,23.96,False,0.0
29181,2024-02-20,8404,Midwest,Social,Desktop,11.6,139.12,False,0.0
29182,2024-03-06,7823,South,Organic Search,Mobile,4.91,182.46,True,54.74
29183,2024-07-07,3248,Midwest,Social,Desktop,8.37,301.61,False,0.0
29184,2025-01-21,1379,South,Referral,Desktop,3.96,106.56,False,0.0
29185,2025-06-14,2986,Northeast,Organic Search,Mobile,3.1,216.03,False,0.0
29186,2025-05-28,3004,West,Display,Desktop,8.32,1396.01,True,739.9
29187,2025-02-28,10848,Midwest,Email,Mobile,6.16,223.27,True,70.0
29188,2024-04-06,14470,Midwest,Email,Desktop,9.29,170.29,False,0.0
29189,2023-04-24,11374,South,Display,Desktop,6.58,155.84,False,0.0
29190,2025-06-19,6540,South,Paid Search,Desktop,7.78,154.67,False,0.0
29191,2024-12-23,11838,South,Social,Desktop,2.52,32.0,False,0.0
29192,2023-06-19,4776,South,Display,Tablet,6.38,47.66,False,0.0
29193,2025-04-03,8749,Northeast,Organic Search,Tablet,1.12,567.81,False,0.0
29194,2023-12-09,10209,Midwest,Social,Tablet,10.4,193.13,False,0.0
29195,2023-10-17,1970,South,Email,Mobile,8.14,567.5,False,0.0
29196,2024-08-09,7840,South,Email,Mobile,4.03,1004.57,False,0.0
29197,2024-06-01,2340,Northeast,Social,Mobile,11.19,218.21,True,145.61
29198,2023-05-05,11817,West,Direct,Desktop,5.59,670.91,False,0.0
29199,2023-07-06,13871,South,Direct,Mobile,4.54,18.83,False,0.0
29200,2023-08-31,12960,Midwest,Display,Mobile,8.25,196.25,False,0.0
29201,2023-11-03,3217,South,Paid Search,Mobile,6.02,463.28,False,0.0
29202,2024-02-24,7802,Northeast,Email,Tablet,5.11,79.84,False,0.0
29203,2023-09-24,9587,West,Paid Search,Mobile,6.41,29.22,False,0.0
29204,2024-07-18,9901,South,Organic Search,Mobile,6.51,226.25,False,0.0
29205,2024-01-16,11038,Northeast,Display,Mobile,5.69,41.07,False,0.0
29206,2024-02-08,3986,Northeast,Email,Desktop,6.22,333.44,False,0.0
29207,2023-11-10,11620,Midwest,Display,Desktop,4.51,3420.4,False,0.0
29208,2025-04-06,12384,Midwest,Organic Search,Mobile,1.62,211.01,False,0.0
29209,2025-05-20,14613,South,Email,Desktop,10.11,309.35,False,0.0
29210,2025-05-17,6751,Midwest,Direct,Tablet,2.71,191.33,False,0.0
29211,2024-03-19,10170,Northeast,Direct,Mobile,5.22,104.05,False,0.0
29212,2025-02-08,13461,Midwest,Paid Search,Mobile,7.04,151.17,False,0.0
29213,2023-07-14,329,South,Direct,Desktop,8.36,88.01,False,0.0
29214,2023-10-20,10637,Northeast,Display,Mobile,9.08,829.64,False,0.0
29215,2025-01-13,4178,Northeast,Paid Search,Tablet,11.32,39.84,False,0.0
29216,2024-06-14,13736,mid-west,Referral,,6.49,42.97,False,0.0
29217,2025-02-18,12089,South,Organic Search,Desktop,7.34,325.07,False,0.0
29218,2024-03-23,2274,mid-west,Referral,Desktop,9.09,1582.94,False,0.0
29219,2025-03-24,9478,Northeast,Direct,Mobile,7.21,162.0,False,0.0
29220,2023-11-29,13273,Northeast,Social,Mobile,10.29,134.32,False,0.0
29221,2024-11-11,12445,West,Email,Mobile,7.8,277.74,False,0.0
29222,2025-06-15,3097,West,Email,Mobile,8.07,302.17,False,0.0
29223,2025-03-17,5309,South,Display,Mobile,4.0,260.21,False,0.0
29224,2024-04-24,6428,Midwest,Referral,Mobile,14.28,140.56,False,0.0
29225,2023-12-12,6559,Northeast,Direct,Mobile,2.44,111.26,False,0.0
29226,2023-07-28,6326,mid-west,Referral,Desktop,7.05,362.89,False,0.0
29227,2024-10-02,3860,Northeast,Organic Search,Desktop,5.14,230.83,False,0.0
29228,2024-01-05,1766,South,Referral,Mobile,8.9,44.01,True,19.06
29229,2023-11-26,993,Midwest,Referral,Tablet,5.05,489.52,False,0.0
29230,2023-11-04,4437,Northeast,Email,Tablet,7.17,71.9,False,0.0
29231,2024-07-05,2679,South,Social,Desktop,12.5,303.52,False,0.0
29232,2023-04-28,13620,West,Social,Mobile,8.2,48.74,False,0.0
29233,2023-02-09,6418,South,Paid Search,Mobile,9.95,248.47,False,0.0
29234,2023-08-06,63,Northeast,Paid Search,Mobile,9.86,80.56,False,0.0
29235,2023-01-18,14421,Midwest,Direct,Mobile,6.6,236.64,False,0.0
29236,2024-11-30,11542,Midwest,Email,Mobile,9.3,93.2,False,0.0
29237,2023-05-04,539,West,Referral,Desktop,5.07,462.16,False,0.0
29238,2023-11-24,1708,Midwest,Paid Search,Desktop,10.78,114.48,False,0.0
29239,2024-11-11,14217,Midwest,Display,Mobile,8.74,25.53,False,0.0
29240,2023-07-19,7568,Northeast,Referral,Desktop,5.02,89.18,False,0.0
29241,2024-09-24,7132,South,Email,Mobile,6.56,179.03,True,117.15
29242,2023-04-21,11316,South,Organic Search,Desktop,5.55,750.66,False,0.0
29243,2024-09-26,5931,Midwest,Organic Search,Mobile,6.92,144.37,False,0.0
29244,2023-09-22,519,South,Organic Search,Desktop,9.26,145.32,False,0.0
29245,2024-03-25,14468,West,Social,Tablet,4.13,116.87,True,26.35
29246,2025-03-27,12939,South,Direct,Mobile,3.35,414.78,False,0.0
29247,2023-12-18,4392,South,Referral,Desktop,3.55,70.79,False,0.0
29248,2023-07-28,4095,Northeast,Paid Search,Desktop,0.57,213.98,False,0.0
29249,2023-03-28,14706,South,Paid Search,Desktop,0.0,137.57,False,0.0
29250,2023-08-08,873,West,Organic Search,Tablet,5.26,304.5,False,0.0
